# 4d Ising Model MC	
# L	4
# beta	0
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 0.390625%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 0.390625%
# beta		E		error		E^2		error		M		error		M^2		error
0	-0.003346875	0.0018737483697284416	0.015449951171875	0.00036564982446040767	0.050257812499999999	0.00056036900376448353	0.0039598510742187504	8.0413922454897777e-05	
# 4d Ising Model MC	
# L	4
# beta	0.050000000000000003
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 2.2527343750000002%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 2.24171875%
# beta		E		error		E^2		error		M		error		M^2		error
0.050000000000000003	-0.20474375	0.0021772053106348852	0.058236914062499999	0.0010079965862213388	0.062848437500000007	0.00069005778660376281	0.0062451782226562499	0.00013068492569565779	
# 4d Ising Model MC	
# L	4
# beta	0.10000000000000001
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 5.69921875%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 5.6564062499999999%
# beta		E		error		E^2		error		M		error		M^2		error
0.10000000000000001	-0.43552812499999999	0.002421145888459598	0.21085454101562501	0.002265578439782374	0.093134375000000005	0.0010644364868039381	0.0136035888671875	0.00028573502340098825	
# 4d Ising Model MC	
# L	4
# beta	0.11
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 7.1214843749999996%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 7.0922656249999996%
# beta		E		error		E^2		error		M		error		M^2		error
0.11	-0.49214687499999998	0.0030653852974917187	0.26572700195312499	0.0032106847199051434	0.105915625	0.0012363787894883187	0.017483935546874999	0.00038458238718500629	
# 4d Ising Model MC	
# L	4
# beta	0.12
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 9.5464843750000004%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 9.3375781250000003%
# beta		E		error		E^2		error		M		error		M^2		error
0.12	-0.55881875000000003	0.0030431008451235419	0.34105205078125	0.0038654083869033031	0.12730156249999999	0.0015762725794063038	0.024932312011718749	0.00059050711267054714	
# 4d Ising Model MC	
# L	4
# beta	0.13
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 12.47890625%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 12.8790625%
# beta		E		error		E^2		error		M		error		M^2		error
0.13	-0.64812187499999996	0.0046350014797334792	0.46341909179687502	0.007430808173661577	0.15567031249999999	0.0025610440675420507	0.037210754394531247	0.0011463036694385322	
# 4d Ising Model MC	
# L	4
# beta	0.14000000000000001
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 18.774999999999999%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 19.040703125%
# beta		E		error		E^2		error		M		error		M^2		error
0.14000000000000001	-0.77760937500000005	0.0065283677658430801	0.67286010742187496	0.012605941403312343	0.20909374999999999	0.0033875238261523934	0.064024072265624996	0.0018752839181680563	
# 4d Ising Model MC	
# L	4
# beta	0.14249999999999999
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 20.51953125%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 21.291562500000001%
# beta		E		error		E^2		error		M		error		M^2		error
0.14249999999999999	-0.82722499999999999	0.0091455549723442522	0.76647783203124997	0.017818075687370573	0.23089218750000001	0.0045817207132632532	0.076183312988281252	0.0025548739145609188	
# 4d Ising Model MC	
# L	4
# beta	0.14499999999999999
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 23.548828125%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 23.964453124999999%
# beta		E		error		E^2		error		M		error		M^2		error
0.14499999999999999	-0.87851875000000001	0.0093117833705900228	0.870705859375	0.019123254705718885	0.25418125000000003	0.0045354074387357179	0.090279760742187506	0.0027250408420028162	
# 4d Ising Model MC	
# L	4
# beta	0.14749999999999999
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 27.43359375%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 26.948203124999999%
# beta		E		error		E^2		error		M		error		M^2		error
0.14749999999999999	-0.94205312500000005	0.011838374196013808	1.0036453613281251	0.025995012047625669	0.28137499999999999	0.0057451587154587046	0.108202783203125	0.0036163813758527726	
# 4d Ising Model MC	
# L	4
# beta	0.14999999999999999
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 32.235156250000003%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 32.079374999999999%
# beta		E		error		E^2		error		M		error		M^2		error
0.14999999999999999	-1.054125	0.012986303965029949	1.2657581054687499	0.031847034793220479	0.33327968749999998	0.005600387145278626	0.14324691162109374	0.0039818517444372963	
# 4d Ising Model MC	
# L	4
# beta	0.1525
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 35.196093750000003%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 35.615468749999998%
# beta		E		error		E^2		error		M		error		M^2		error
0.1525	-1.1377468749999999	0.014876475380210015	1.4620370605468751	0.037969892316311725	0.36445	0.0065508908271147267	0.16624006347656251	0.0048953196151256401	
# 4d Ising Model MC	
# L	4
# beta	0.155
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 37.950781249999999%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 40.181093750000002%
# beta		E		error		E^2		error		M		error		M^2		error
0.155	-1.2433406250000001	0.017198141428504243	1.748618896484375	0.046983285311727602	0.40633124999999998	0.007057599058094396	0.19963742675781249	0.0055436099328811305	
# 4d Ising Model MC	
# L	4
# beta	0.1575
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 48.739453124999997%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 45.735390625000001%
# beta		E		error		E^2		error		M		error		M^2		error
0.1575	-1.39025	0.017186357374717864	2.1552133789062502	0.050299832944846405	0.46115781249999999	0.0064278033386188111	0.24566246337890624	0.0055197989049245669	
# 4d Ising Model MC	
# L	4
# beta	0.16
# n_thermalisation	1000
# n_measurements	5000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 49.38671875%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 50.370156250000001%
# beta		E		error		E^2		error		M		error		M^2		error
0.16	-1.526990625	0.019625347104381421	2.569890966796875	0.059748237226666168	0.50612656249999999	0.007230739027910201	0.28800694580078123	0.0064534800551170777	
# 4d Ising Model MC	
# L	4
