# 4d Ising Model MC	
# L	12
# beta	0
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 0.0048225308641975505%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 0.0048225308641974291%
# beta		E		error		E^2		error		M		error		M^2		error
0	0.00033603395061728396	0.000450037959707407	3.8060462962962966	-nan	0.0055636574074074069	0.00015236699768420952	1.0135088734567901	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.050000000000000003
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 0.056780478395061743%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 0.058285108024691445%
# beta		E		error		E^2		error		M		error		M^2		error
0.050000000000000003	-0.20324459876543208	0.0005238703651499854	860.85564506172841	-nan	0.0068468364197530867	0.00016377066388006262	1.5426936728395062	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.10000000000000001
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 0.19699074074074083%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 0.19849054783950626%
# beta		E		error		E^2		error		M		error		M^2		error
0.10000000000000001	-0.42856269290123455	0.00052514910383407267	3813.1108078703701	-nan	0.010682195216049383	0.00024349704999046364	3.628916473765432	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.11
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 0.27312885802469133%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 0.27548707561728403%
# beta		E		error		E^2		error		M		error		M^2		error
0.11	-0.47986477623456791	0.00067439605248868436	4779.9313572530864	-nan	0.011580632716049382	0.00027964918779894694	4.4062716049382722	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.12
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 0.4118827160493827%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 0.41464120370370328%
# beta		E		error		E^2		error		M		error		M^2		error
0.12	-0.5356608796296296	0.00059860923737180673	5955.5109012345674	-nan	0.013981385030864197	0.00038470935289460493	6.3539623842592592	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.13
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 0.68298611111111096%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 0.68735050154321009%
# beta		E		error		E^2		error		M		error		M^2		error
0.13	-0.59692322530864195	0.0007891663631061002	7395.4175185185186	-nan	0.017855613425925926	0.00048713574506798211	10.326849729938273	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.14000000000000001
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 1.5084683641975312%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 1.5418547453703699%
# beta		E		error		E^2		error		M		error		M^2		error
0.14000000000000001	-0.66951388888888896	0.00083841801313815079	9302.5234459876538	-nan	0.026140432098765432	0.00073917023164995252	22.064232638888889	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.14999999999999999
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 11.919839891975323%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 13.170881558641971%
# beta		E		error		E^2		error		M		error		M^2		error
0.14999999999999999	-0.81226523919753091	0.0044752775559241675	13734.192383487654	-nan	0.13352314814814814	0.0061486600256287216	470.54765123456792	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.16
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 53.81222029320989%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 54.021358989197566%
# beta		E		error		E^2		error		M		error		M^2		error
0.16	-1.5705407021604938	0.0049221046663547926	51207.914247685185	-nan	0.53979677854938279	0.0015342654203749613	6048.0755167824072	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.17000000000000001
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 67.750067515432164%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 68.023861882715963%
# beta		E		error		E^2		error		M		error		M^2		error
0.17000000000000001	-2.1038958333333331	-nan	91206.815789351851	-nan	0.68034375000000002	0.00077759605374480274	9600.4856685956784	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.17999999999999999
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 75.882494212962911%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 76.301331018518539%
# beta		E		error		E^2		error		M		error		M^2		error
0.17999999999999999	-2.4943134645061731	-nan	-103563.06172839506	-nan	0.7629493634259259	0.00056014560823567164	12071.577564236111	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.19
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 81.349141589506218%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 81.686236496913708%
# beta		E		error		E^2		error		M		error		M^2		error
0.19	-2.7826826774691358	-nan	-103563.06172839506	-nan	0.81661496913580256	0.00039980978985601517	13828.869958333333	-nan	
# 4d Ising Model MC	
# L	12
# beta	0.20000000000000001
# n_thermalisation	500
# n_measurements	1000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 84.847839506172804%
# Acceptance during measurements: -nan%
