# 2d Ising Model MC	
# L	40
0.465		-1.609174575	9.609618406e-05	2.5927500806	0.00030769610283	0.83530488812	8.2198411307e-05	0.70024200137	0.00012998526838	2.7921768941	0.016518741274	
# 2d Ising Model MC	
# L	40
# beta	0.475
# n_thermalisation	10000
# n_measurements	2000000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 86.48355%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 86.579285094%
# beta		E		error		E^2		error		M		error		M^2		error		tau_int(E)		error
0.475		-1.657015835	8.2857928842e-05	2.7484152406	0.000273472249	0.86579308063	5.7478205241e-05	0.75093331699	9.672587392e-05	2.5298583675	0.014532929879	
# 2d Ising Model MC	
# L	40
# beta	0.5
# n_thermalisation	10000
# n_measurements	2000000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 91.1164625%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 91.13093425%
# beta		E		error		E^2		error		M		error		M^2		error		tau_int(E)		error
0.5		-1.7454839525	6.3005409649e-05	3.048527922	0.00021934851108	0.91130182375	3.2460603228e-05	0.83095191786	5.8556009163e-05	2.1887278428	0.011786660152	
# 2d Ising Model MC	
# L	40
# beta	0.525
# n_thermalisation	10000
# n_measurements	2000000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 93.7150625%
# Acceptance during measurements: -nan%
# Average of maximum cluster size during thermalisation: 93.726021656%
# beta		E		error		E^2		error		M		error		M^2		error		tau_int(E)		error
0.525		-1.8068481463	5.0685322517e-05	3.2659874515	0.00018274920766	0.93726152437	2.2057606145e-05	0.8787011254	4.1103944308e-05	1.9957631058	0.0099788155288	
# 2d Ising Model MC	
# L	40
# beta	0.55
# n_thermalisation	10000
# n_measurements	2000000
# Metropolis sweeps per MC update	0
# Cluster updates per MC update	1
# Acceptance during thermalisation: -nan%
# Average of maximum cluster size during thermalisation: 95.3884%
