0.3		-0.7046150464	0.12517417007	0.50157280035	0.17807445006	0.0863210272	0.16655670693	0.011648356659	0.043231128438	1.5390204876	0.00997399271	
0.325		-0.7879407744	0.14855786049	0.62642075288	0.2362705489	0.1022259648	0.24112837052	0.016274467594	0.073337278092	1.9810669324	0.014008258619	
0.35		-0.8801540864	0.18521694916	0.78091558937	0.32952207793	0.1265223328	0.3821630915	0.024801544868	0.14179069158	2.7468983024	0.022982200066	
0.375		-0.984787808	0.2531333061	0.97704337924	0.50611147204	0.1696719712	0.71061999777	0.043951830897	0.34012702845	4.4274011704	0.046434975219	
0.4		-1.1107684096	0.4516856982	1.243037205	1.0318382407	0.2573052672	1.4831177756	0.095945054638	0.93552493575	11.051110469	0.18158827469	
0.425		-1.294588672	1.0870293324	1.6903776492	2.8345792665	0.4858609152	3.0041672871	0.28610535739	2.6129231361	40.978206446	1.2867417829	
0.435		-1.3874099008	1.1849218593	1.9399781268	3.2293379077	0.6095193696	3.0263862489	0.4143508557	2.8972171269	46.578081618	1.5601919257	
0.445		-1.4753867776	0.9663351982	2.1900123497	2.7494857596	0.715390096	2.1916957626	0.53742842624	2.3224445266	35.247968608	1.0276460467	
0.455		-1.5496028672	0.67572585343	2.4119371619	2.0018590611	0.7880818208	1.5239543207	0.63415162849	1.7183928246	21.400472031	0.48706646902	
0.5		-1.7459655232	0.19666769351	3.0530424226	0.67822869673	0.9115219648	0.15367449221	0.83212058018	0.25831603398	4.1617954348	0.042032073546	
0.525		-1.8069672448	0.00014011787248	3.2684436649	0.00050181470039	0.9373016448	7.9148366088e-05	0.8791583608	0.00014397194373	2.9629904446	0.025488607568	
0.55		-1.8513306944	0.00010757432324	3.4298565368	0.00039535304575	0.9540383552	4.9740053317e-05	0.91055276173	9.3260355104e-05	2.3799461841	0.018739714993	
0.575		-1.8842255232	8.6745536948e-05	3.5521345043	0.00032466861933	0.965467136	3.5368721544e-05	0.93235979986	6.7286483345e-05	2.0574348653	0.015118996797	
0.6		-1.9091079232	7.1537868803e-05	3.6460891325	0.00027152841563	0.9736208352	2.6445380656e-05	0.94809497352	5.098840631e-05	1.8328831463	0.012431218319	
