# 4d SU(2) Monte Carlo	
# T	4
# L	4
# beta	4
# n_thermalisation	500
# n_measurements	10000
# Heatbath sweeps per MC update	1
# Over-relaxation updates per MC update	5
# polyakov_loop, 1x1 wilson loop
0.6654444217	0.7996317099
0.5598032464	0.7916394902
0.6473635175	0.8008814145
0.5285149527	0.8000616914
0.5932264221	0.8105380777
0.4991582384	0.7953318998
0.5053117782	0.793895339
0.5196266802	0.7984078267
0.5272278192	0.8005460341
0.6118424568	0.7975309765
0.5195434656	0.7877421989
0.5309844815	0.7861549176
0.6566212317	0.7968249634
0.6699485212	0.797781357
0.5571228734	0.8035864815
0.6995510767	0.8005773591
0.635845456	0.7999392247
0.4639514584	0.7950828904
0.4985658446	0.797239136
0.6125867291	0.8027261155
0.6189655066	0.8134800709
0.6193693677	0.8036428678
0.6016914434	0.8095018929
0.5774987352	0.8130593612
0.4633230092	0.7971499473
0.6106719016	0.7986507689
0.6439780874	0.7944750823
0.6739041765	0.7938340783
0.5270138876	0.79965864
0.4601100345	0.8011936329
0.4789705774	0.8003361994
0.500369027	0.8039276812
0.4985736901	0.803434033
0.4803363003	0.792734872
0.5335028244	0.7941099474
0.2946616111	0.7910888776
0.3565977697	0.7954307162
0.6382660046	0.7989998432
0.7195145916	0.7954510635
0.5717556853	0.8021770239
0.5880172091	0.8032861708
0.5990468143	0.8048528424
0.4459979571	0.8084362937
0.2929674219	0.805997411
0.1804166668	0.7970117252
-0.02906712191	0.8074323974
0.09377389637	0.7996464677
0.170155245	0.8053892437
0.3446356541	0.8033911265
0.5567301544	0.789918405
0.5365572576	0.8021570008
0.6511800455	0.799048111
0.5844412789	0.7991030565
0.564445994	0.805515508
0.5254913521	0.7937043585
0.5388527301	0.7931868134
0.613378411	0.7831983898
0.6530573782	0.8004183285
0.628415355	0.8105017581
0.5738036382	0.8071278172
0.4541370674	0.8006990339
0.3461775277	0.8054651748
0.5801238116	0.8034349133
0.3782605411	0.7938595673
0.3074018049	0.7997998232
