# 4d SU(2) Monte Carlo	
# L	8
# beta	2.3
# n_thermalisation	1000
# n_measurements	0
# Heatbath sweeps per MC update	1
# Over-relaxation updates per MC update	1
# plaquette 	 4x4 wilson loop
1	1
0.7607837085	0.1696693836
0.683479717	0.06620079969
0.6564284281	0.04341168244
0.6356258063	0.02532277181
0.6273235854	0.02013941889
0.6219481564	0.01409548924
0.6195038745	0.01243453333
0.6177525722	0.0120313282
0.6150212	0.005761796296
0.6117647725	0.01569007265
0.6084625982	0.01228244021
0.6028204068	0.01430805715
0.6038558404	0.005913669953
0.6017583382	0.007560658642
0.6047808309	0.01293489853
0.6084759713	0.008894675676
0.6040100797	0.00535354858
0.604947509	0.0005400965983
0.6055685182	0.004177301106
0.6018326896	0.007155490334
0.6041884681	0.01055106534
0.6038499737	0.002793701155
0.6041703135	0.0008312016024
0.6043377664	0.002062779096
0.5973839278	0.005246528342
0.6012781025	0.006035777421
0.601986773	0.007381370402
0.5989456616	0.00516812879
0.6012934849	0.004539520508
0.6002606956	0.003763484494
0.6004269467	0.0005562696227
0.5994686315	0.01088432917
0.6002121257	0.01151263025
0.6040311012	0.00473281874
0.602259586	0.005076857882
0.6035775712	0.005613730977
0.6052639071	0.01111919255
0.6028473199	0.006971752952
0.6047368575	0.004057984747
0.6071655371	0.007190029998
0.6041886217	0.00464443762
0.6066788611	0.003436491919
0.6101374632	0.01097458452
0.6110343144	0.007259078973
0.6133064937	0.01049972015
0.6126908772	-0.0003254547112
0.6105472688	0.01116891661
0.5998152651	-0.0001792397751
0.6017050059	0.009352798093
0.5994972937	0.006032610622
0.5988181466	0.004376542011
0.6051295352	0.002662316273
0.6029856353	0.006964845398
0.5997041347	-0.0004367370406
0.606696818	0.007699900126
0.605813651	0.0051703853
0.6010313968	0.004375029806
0.6020836495	0.002354222895
0.6056414658	0.008945715498
0.595576478	-0.0004965616223
0.6009075967	0.003923003116
0.5985197936	-0.006406360939
0.5970783075	0.004879984493
0.6042099351	0.007371126584
0.6008136362	0.009456607665
0.5974172387	0.004594010401
0.6025156217	0.000474065538
0.6003025142	0.004736132825
0.604348052	0.005548491756
0.6038124146	0.004184619204
0.5999365115	-0.002405996426
0.6037654354	0.002646337895
0.605387578	0.003681402618
0.602622637	0.007615270948
0.6050855698	0.001679919912
0.6061788591	0.00181250877
0.5997386946	0.01007389068
0.6008673295	9.347522109e-05
0.599895531	0.002135876373
0.6069490559	0.003872351536
0.6054281491	0.002849163568
0.6060027145	0.006296098291
0.6048791238	0.00789782306
0.603011178	0.001787510322
0.6015982013	-0.0002229719202
0.6016937679	0.008619182606
0.6016750092	0.009338560489
0.5981548421	0.01050804376
0.5947448124	0.002826748878
0.5951943228	-0.001173385386
0.595215488	0.001744833426
0.5936452599	0.008287859639
0.5982968817	0.006263225136
0.598673299	0.001038762095
0.5956284537	0.003661079607
0.5982248371	-0.002535207703
0.5974677244	0.004235906766
0.5988826925	0.002324950306
0.6032971589	0.006949327466
0.5994340727	0.002419283303
0.5983094437	0.008677155366
0.6013892432	0.008016449461
0.5985272841	0.00685859948
0.5969898665	-0.001123547658
0.5996618065	0.009210467174
0.601827335	0.005883168884
0.6049408771	0.001172346407
0.5987651994	0.008593046331
0.5984272401	0.004644363515
0.5961242228	0.002377248839
0.5989210006	0.00383623354
0.5980187939	0.004933857249
0.6001595954	0.002929594093
0.600500349	0.003262035005
0.6011767585	0.009575877425
0.6000715932	0.003665635803
0.6024216194	0.005570516379
0.6045941458	0.005370619626
0.6057107808	0.007184532648
0.6028998651	0.002753906512
0.6026345878	0.009780790556
0.6036672171	0.005396816909
0.6028304817	0.009766516068
0.6029213688	0.007837599525
0.6046971225	0.006159363575
0.6085865683	0.009029638243
0.6104333849	0.002211867362
0.607989689	0.001545560363
0.6059681686	0.005191162357
0.6046852073	0.004338757888
0.6013828334	0.00321484165
0.6028891943	0.007313640042
0.6032052542	0.01021161128
0.6018093703	0.003266589568
0.6038030882	0.007214551722
0.6050724196	0.01032366594
0.6010629461	0.005042824011
0.6017145153	0.01010600806
0.5948134396	0.0004389002177
0.5965030494	0.002147911502
0.5975754994	0.01367430534
0.6005190685	0.004752535594
0.6031448738	0.007584781376
0.598813769	0.0004853815892
0.5994300117	0.009400765655
0.6001408219	0.002196568689
0.5993228407	0.0104658003
0.6028953251	0.004371838853
0.6046847086	0.00316509629
0.6007944168	0.006742585612
0.6022947173	0.003898605693
0.6031772336	0.004171575354
0.6044542792	0.008780537649
0.6030436867	0.004600219693
0.6049127924	0.01132150946
0.6038575839	0.004276051239
0.6032120109	0.008787762955
0.603617393	0.007971205884
0.6029933415	0.00573460258
0.6016145121	0.006653669362
0.5986451986	0.01054626005
0.5997752062	0.002302798388
0.60210225	-0.00300913991
0.6036554082	0.004395292224
0.6038985597	0.005344744258
0.6051680524	0.004137916134
0.6015197072	0.001577584334
0.6004942476	0.002941456542
0.6003952381	0.003911714299
0.6013054246	-0.0008812313646
0.6011658934	0.00725278654
0.6055538038	-0.001240287412
0.6064468936	0.003130410996
0.6004958064	0.005608567702
0.6036572737	0.003716049481
0.600746247	0.0008568499461
0.6055392357	0.006998354992
0.6056825217	0.005735998024
0.6055851228	0.007198914733
0.6060287145	0.008229114802
0.6067997714	0.01026986968
0.6050231085	0.0003898121592
0.6056007873	0.00754823826
0.6010554229	0.002449525145
0.5988699559	0.0030394763
0.5986080402	0.005328439772
0.5980696663	0.003944713985
0.6017099709	0.005980908441
0.6030286122	0.004178068062
0.6021365043	0.005675550632
0.6092170198	0.008006849053
0.6042726137	0.01014731037
0.6033306787	0.008323052109
0.6008270233	7.207653333e-05
0.6033206031	0.004757655419
0.6045054245	0.005900941084
0.6041388905	0.008506244898
0.6051623324	0.009212717941
0.6069884388	0.005049044374
0.6087289025	0.004601736579
0.6101877493	0.007025967273
0.6131201264	1.052449547e-05
0.608117239	0.005643564542
0.6054214458	0.01095559759
0.6031318959	0.01067316032
0.6052164714	0.004372392719
0.6038851988	0.009526865652
0.6032658358	0.009592407115
0.604548869	0.002242446797
0.6024654918	0.01067451965
0.6059556016	0.003692434527
0.6061993955	0.008568668624
0.6055333128	-0.0003327841091
0.6054846229	0.006898234086
0.6039016442	0.0078240363
0.6015424044	0.007650216419
0.5969397337	0.005675588862
0.594334343	0.007963747009
0.5956631658	-0.003601682441
0.5976467365	0.0007653509863
0.5975559488	0.002351451397
0.6002390268	0.007481271355
0.5980461883	0.009811426972
0.6026950515	0.008421619774
0.6007187387	0.003303502345
0.6066599136	0.008364690568
0.6085805135	0.01037250888
0.6023100374	0.007843135331
0.6018912199	0.002968073393
0.6023164978	0.00357161388
0.6024058342	0.008682947057
0.5955497018	0.002099794181
0.598088628	0.005066602095
0.598672608	0.004649142384
0.6021234623	0.005429000248
0.5969830897	-0.0004350291481
0.5950567179	0.005183177348
0.6000612359	0.009782359551
0.596002593	0.001359618954
0.5965469624	0.003902499852
0.5947334908	0.00134794895
0.5934034487	-0.002410361178
0.5963523847	0.002296626181
0.5991343959	0.003263299299
0.6016909812	0.00284780966
0.6018854171	0.005344379685
0.6002583662	0.005459231686
0.6000439879	0.005125009517
0.6020991215	0.006178913723
0.6020793453	0.004708412327
0.6037965168	0.002740967342
0.5992837829	0.001423710153
0.5996084256	0.002566637994
0.5993226474	0.002524944071
0.5991751435	-0.001762488245
0.5979827021	0.005180812487
0.5960339506	-0.0003056110935
0.6028425835	0.001808306548
0.6014103133	0.002627353412
0.6057305698	0.005128906513
0.6007320918	0.007853437678
0.6043292314	0.005512785083
0.5981009539	0.004780078405
0.6004566688	0.001607176232
0.6003862638	0.005589656249
0.5986394758	0.00326846074
0.5992675582	-0.0006912582232
0.596842902	0.002223780946
0.5960525831	0.002152581931
0.6019216203	0.01116886464
0.6058531957	0.01222739908
0.6032753422	0.004975432458
0.603039614	0.002591761101
0.6015900365	0.008002950328
0.6016512195	0.008215380128
0.6020878142	0.008482732378
0.6008986501	0.003744303914
0.6043396778	0.006763782388
0.6029651481	0.006337156434
0.6047938722	0.004091314778
0.6048382834	0.007273303471
0.6034913623	0.004066883746
0.6097571593	0.005974001601
0.6094037481	0.006109012601
0.6053944292	0.01028700652
0.608958461	0.01379988517
0.6088398377	0.01017854811
0.6022350429	0.009890794048
0.6040317067	0.0009692309963
0.6041468461	0.002933839441
0.5984667714	1.3775905e-08
0.5974437713	0.008395502037
0.6026041044	0.00532378791
0.5993548705	0.008257588031
0.6008722808	0.008293358012
0.6040479412	-0.001281460517
0.6029843522	0.007834845025
0.5988110817	0.009783378263
0.6018606156	0.01241827836
0.5998188266	0.003645815638
0.6008744392	0.004667623296
0.5962230962	0.006837585453
0.6024556056	-0.0003481163292
0.6044798999	0.005174061414
0.5994644327	-0.0003422674844
0.6005632039	0.006130390914
0.6010004844	-0.0004399138102
0.6017295041	0.002837024766
0.5992896121	0.00406466035
0.6011127659	0.0006831686985
0.601737211	0.004228990192
0.6008439162	0.0005995620198
0.6024150143	0.005283231728
0.6011845793	0.0005608928866
0.6008122683	0.006842649931
0.6009853631	0.007912090147
0.5974500589	0.008634074676
0.5985938199	0.00405271447
0.6007158211	-0.003138804794
0.6024536416	0.003826023259
0.6062703116	0.007475417871
0.6088448439	0.002422944845
0.60765849	0.009632128151
0.606495473	0.008686689493
0.6112428345	0.008421740105
0.6071987804	0.007878903786
0.6039587189	0.003752108326
0.6070862758	0.007171241928
0.6069939888	0.005643958928
0.6056043082	0.008111802985
0.6047791546	0.003573390041
0.5999806977	0.01134229267
0.6023161023	0.006418222273
0.6091655811	0.009178186318
0.6027669009	0.00291716761
0.5982394899	-0.002795136357
0.6022837478	0.005858586203
0.604357163	0.009474254556
0.6069354657	0.006469023197
0.6061854678	-0.001895900042
0.6037666917	0.008832968861
0.6045687471	0.004261806039
0.6034488879	0.005343020665
0.601776637	0.008540851008
0.6088224141	0.0004307451339
0.605221671	0.003185670829
0.6058631118	0.003753032311
0.6031441246	0.01191604011
0.6044400735	0.007062537669
0.6069076297	0.01017447345
0.6069657962	0.002595004208
0.6061936363	0.002964685936
0.6068603969	0.002954574215
0.6094789743	0.007721259901
