# 4d SU(2) Monte Carlo	
# L	8
# beta	2.3
# n_thermalisation	1000
# n_measurements	0
# Heatbath sweeps per MC update	1
# Over-relaxation updates per MC update	1
# plaquette 	 4x4 wilson loop
0.001742292524	-0.003000362617
0.375937364	-0.004449780451
0.4606690816	-8.464115378e-05
0.51032284	-0.0004026458196
0.5400592719	0.0009827621997
0.552679121	-0.005990832663
0.5672917816	-0.004181951667
0.5782646464	0.00185796394
0.5847565006	0.003662448511
0.5901206054	-0.001366556493
0.5930771476	-0.00036253527
0.5941867077	0.007075053885
0.596481008	0.000397546344
0.5972241341	0.006161749143
0.5969402476	0.003017577134
0.6016519696	0.002722898482
0.6044757715	0.002183686683
0.6000569375	-0.001924929588
0.6010529603	0.005963287967
0.6019157097	0.01400762944
0.5981512608	0.003158572879
0.6023752066	0.006163165174
0.6023545906	0.002962734788
0.6049432046	0.005923094833
0.6058712391	0.004852380795
0.6046951569	0.006319790091
0.6048650948	0.005068553119
0.6000959398	0.001748990884
0.5962511531	0.01165333422
0.6010809579	0.006358242303
0.6035954226	-0.0002624176235
0.6043333681	0.002055615786
0.6008947847	0.005326944491
0.6003079181	0.002935483334
0.6018264356	-0.0009181683627
0.6052510259	0.004749495499
0.6022381645	0.006279927299
0.6051987402	0.007293238031
0.6002834219	0.005189228327
0.6059546756	0.009985186484
0.6024025301	0.001829426711
0.6017708272	0.002105994356
0.6013183039	0.002926242274
0.6018754093	0.003942326131
0.6049911317	0.009673145042
0.6076895347	0.009231458571
0.6018154787	0.005965041643
0.6004035389	0.009598732198
0.5959204648	0.007041944223
0.5981860171	0.003835695232
0.6027209442	0.005096265745
0.6012804378	0.01105843219
0.6041868145	0.005926422834
0.6022791581	0.01391140391
0.5991357185	0.005413989435
0.5988163123	0.0007259963872
0.6004576553	0.01123153354
0.5984206827	0.0007154508079
0.598910858	0.001019573225
0.6019861659	0.001986882907
0.5999708485	-0.001531769737
0.6000516532	0.01073547716
0.598763857	0.002552239902
0.5945534807	0.003215698552
0.6021883903	0.006605063314
0.5987403059	0.00212101521
0.5999567725	0.0008692316672
0.5997504193	0.003318438831
0.5980850102	0.001300182401
0.5977520957	0.00167535077
0.602143513	0.0009103300509
0.5982754088	0.0009755967462
0.5960440912	-0.001645443126
0.5975450835	0.004854705642
0.5933911349	0.004935929356
0.5958834312	0.001282905764
0.6000169079	0.004536838264
0.5947078865	-0.002559542084
0.5943424673	0.005336354846
0.5948629189	0.0009863391916
0.5983981581	0.009307752377
0.6004069423	0.003682720733
0.6009923713	0.006095306102
0.6021015434	0.006588549645
0.5994475013	0.003919206458
0.6000796773	0.00833222762
0.6016237653	0.002649408709
0.5971075945	0.001667390824
0.5960437264	0.004296808006
0.6015592247	0.002312628715
0.6029825068	0.001754115354
0.5956487251	0.00269772295
0.5964791639	0.003409771896
