# 4d SU(2) Monte Carlo	
# L	8
# beta	2.3
# n_thermalisation	1000
# n_measurements	0
# Heatbath sweeps per MC update	1
# Over-relaxation updates per MC update	0
# plaquette 	 4x4 wilson loop
1	1
0.7607837085	0.2429840172
0.6881123081	0.1008823299
0.6576842639	0.06660951828
0.6434869162	0.0449468925
0.6362099398	0.03212229523
0.6291760419	0.02804104579
0.6247266057	0.02185410698
0.6232127029	0.01966374991
0.622821246	0.02573996237
0.6195920128	0.0111228974
0.6146823472	0.02151348396
0.6163333688	0.02600295933
0.614962734	0.01598159488
0.6141429466	0.01696049191
0.6118761807	0.0132807586
0.6167050527	0.0174898029
0.6132110627	0.01555113275
0.6147222094	0.01678760224
0.6109899978	0.01439115122
0.6106100672	0.01553739992
0.6128835611	0.02149715305
0.6093884022	0.01415790423
0.6112793248	0.01281522879
0.6138075616	0.007101553325
0.6124830194	0.006860039733
0.6100022684	0.007599921566
0.6099633089	0.01409555786
0.6099834831	0.01306414114
0.6128720885	0.009673334215
0.6138233216	0.01645969818
0.6096748686	0.01032049943
0.6163122507	0.01687405206
0.6122694111	0.01262003837
0.6071422641	0.01224797737
0.6041044744	0.004028245137
0.6078560874	0.01240110597
0.6060758004	0.01014402368
0.6106666946	0.00939969536
0.6111060667	0.009368135832
0.6060666136	0.01052815438
0.6093768711	0.01221419575
0.603566572	0.002959336978
0.6063228907	0.006032744713
0.6088294849	0.009488342349
0.609940933	0.008209320075
0.6079541332	0.01175203575
0.6047113424	0.003694160694
0.608511054	0.00357962982
0.6090691104	0.01214998101
0.6108555199	0.008579794485
0.607897603	0.01164830224
0.6042714074	0.007900008131
0.6034222869	0.009779419146
0.5992177319	0.005703492013
0.600040711	0.008973696856
0.6004559691	0.00759769462
0.6018188742	0.01026812697
0.6083326505	0.009703734375
0.6081818656	0.004878458959
0.6076204524	0.008478735817
0.6040248419	0.007486348282
0.6033100213	0.006192949828
0.6054824697	0.008171363434
0.6038643421	0.001852429687
0.6066266041	0.004829884781
0.6113318951	0.009176985537
0.6073145403	0.004400979235
0.6020714792	0.006659899542
0.6008880993	0.009301563935
0.5963625269	0.008878944064
0.6032392298	-0.0003917227318
0.6067911977	0.004715165368
0.6029476228	0.003045740459
0.6052933576	0.01206329903
0.6043538097	0.002175271018
0.6067703635	0.00692480906
0.6063314458	0.005905061954
0.6087519436	0.005864077396
0.6036659945	0.004427230416
0.6053645244	0.008954613302
0.6036119133	0.003470857801
0.6070521262	0.0103356569
0.6056572504	0.005687547634
0.6034059722	0.006825829153
0.6053186871	0.001638669076
0.6035990619	0.005686670007
0.6044143135	0.005954055808
0.5996863581	0.003815297691
0.5997591771	0.002261615342
